solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|10|SELECT time, (bid + ask) / 2 AS mid FROM quote WHERE sym = $1|success|1547831|1282280|1282679||0|0|0|64
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|11|SELECT time, (bid + ask) / 2 AS mid FROM quote WHERE sym = $1|success|68109377|68177620|68287236||0|0|0|1048576
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|12|SELECT time, (bid + ask) / 2 AS mid FROM (SELECT * FROM quote WHERE sym = $1)|success|1828254|1595132|1606039||0|0|0|64
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|13|SELECT time, (bid + ask) / 2 AS mid FROM (SELECT * FROM quote WHERE sym = $1)|success|70401854|70933407|70838214||0|0|0|1048576
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|14|SELECT time, (bid + ask) / 2 AS mid FROM quote WHERE sym = $1 ORDER BY mid DESC|success|1839311|1541341|1527910||0|0|0|64
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|15|SELECT time, (bid + ask) / 2 AS mid FROM quote WHERE sym = $1 ORDER BY mid DESC|success|792527232|805504856|799077006||0|0|0|1048576
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|16|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM quote WHERE sym = $1|success|1841865|1553950|1518416||0|0|0|120
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|17|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM quote WHERE sym = $1|success|123180497|122803567|122971811||0|0|0|1966080
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|18|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM quote WHERE sym IN $1 AND CAST(2000 AS INTEGER)<bsize+asize|success|176968697|177401462|177179656||0|0|0|61440
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|19|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM quote WHERE CAST(2000 AS INTEGER)<bsize+asize AND sym IN $1|success|117781423|118833042|118642975||0|0|0|3840
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|20|SELECT AVG((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM quote WHERE sym = $1|success|2260618|2100747|2105194||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|21|SELECT AVG((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM quote WHERE sym = $1|success|141110341|141106775|141520732||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|22|SELECT xbar('0D00:10', time), AVG((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid, ex FROM quote WHERE sym = $1 GROUP BY xbar('0D00:10', time), ex|success|3474724|3170255|3083843||0|0|0|10
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|23|SELECT xbar('0D00:10', time), AVG((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid, ex FROM quote WHERE sym = $1 GROUP BY xbar('0D00:10', time), ex|success|776066589|787579449|776047741||0|0|0|34
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|24||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|25||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|26||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|27||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|28||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|29||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|30|SELECT xbar('0D00:10', time), AVG(ask - bid) AS avgSpread FROM quote WHERE sym = $1 GROUP BY xbar('0D00:10', time)|success|1845871|1578578|1550275||0|0|0|2
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|31|SELECT xbar('0D00:10', time), AVG(ask - bid) AS avgSpread FROM quote WHERE sym = $1 GROUP BY xbar('0D00:10', time)|success|384154930|371452321|372119489||0|0|0|2
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|32|SELECT sym, xbar('0D00:10', time), AVG(ask - bid) AS avgSpread FROM quote WHERE sym IN $1 GROUP BY sym, xbar('0D00:10', time)|success|243421108|245082280|245006986||0|0|0|80
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|33|SELECT sym, xbar('0D00:10', time), AVG(ask - bid) AS avgSpread FROM quote WHERE sym IN $1 GROUP BY sym, xbar('0D00:10', time)|success|140154936|139536381|139952170||0|0|0|1536
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|34|SELECT weighted_avg(asize + bsize, ask - bid) AS avgWeightedSpread FROM quote WHERE sym=$1|success|1294617|1078591|1052181||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|35|SELECT weighted_avg(asize + bsize, ask - bid) AS avgWeightedSpread FROM quote WHERE sym=$1|success|72935695|73182469|74409955||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|36|SELECT weighted_avg(asize + bsize, ask - bid) AS avgWeightedSpread, STDDEV_POP(ask - bid) AS devSpread, MAX(ask - bid) AS maxSpread, MIN(ask - bid) AS minSpread FROM quote WHERE time BETWEEN '0D08:30' AND '0D08:35'|success|10157550|9962415|9855534||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|37|SELECT weighted_avg(asize + bsize, ask - bid) AS avgWeightedSpread, STDDEV_POP(ask - bid) AS devSpread, MAX(ask - bid) AS maxSpread, MIN(ask - bid) AS minSpread FROM quote WHERE sym=$1 GROUP BY exnames(ex)|success|2480621|2345437|2337805||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|38|SELECT weighted_avg(asize + bsize, ask - bid) AS avgWeightedSpread, STDDEV_POP(ask - bid) AS devSpread, MAX(ask - bid) AS maxSpread, MIN(ask - bid) AS minSpread FROM quote WHERE sym=$1 GROUP BY exnames(ex)|success|3794141866|3786138923|3782637147||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|39|SELECT weighted_avg(sizes, spread) AS avgWeightedSpread, STDDEV_POP(spread) AS devSpread, MAX(spread) AS maxSpread, MIN(spread) AS minSpread FROM (SELECT ex, asize + bsize AS sizes, ask - bid AS spread FROM quote WHERE sym=$1) GROUP BY exnames(ex)|success|2938354|2735367|2670389||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|40|SELECT weighted_avg(sizes, spread) AS avgWeightedSpread, STDDEV_POP(spread) AS devSpread, MAX(spread) AS maxSpread, MIN(spread) AS minSpread FROM (SELECT ex, asize + bsize AS sizes, ask - bid AS spread FROM quote WHERE sym=$1) GROUP BY exnames(ex)|success|3698599544|3691418884|3699153962||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|41|SELECT weighted_avg(asize + bsize, ask - bid) AS avgWeightedSpread, STDDEV_POP(ask - bid) AS devSpread, MAX(ask - bid) AS maxSpread, MIN(ask - bid) AS minSpread FROM quote WHERE sym IN $1 GROUP BY sym, exnames(ex)|success|694887678|692976178|691497771||0|0|0|24
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|42|SELECT weighted_avg(asize + bsize, ask - bid) AS avgWeightedSpread, STDDEV_POP(ask - bid) AS devSpread, MAX(ask - bid) AS maxSpread, MIN(ask - bid) AS minSpread FROM quote WHERE sym IN $1 GROUP BY sym, exnames(ex)|success|285063070|285824532|287454026||0|0|0|384
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|43|SELECT weighted_avg(asize + bsize, ask - bid) AS avgWeightedSpread, STDDEV_POP(ask - bid) AS devSpread, MAX(ask - bid) AS maxSpread, MIN(ask - bid) AS minSpread FROM quote WHERE shortSaleRestrictionIndicator='0' GROUP BY exnames(ex)|success|45207917973|45414757250|45281529741||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|44|SELECT DISTINCT sym, ex FROM trade WHERE size>CAST(700000 AS REAL)|success|5005659|5092651|4826508||0|0|0|5
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|45|SELECT weighted_avg(bsize, bid) AS weightedBidPrice, weighted_avg(asize, ask) AS weightedOfferPrice FROM quote WHERE sym IN $1 GROUP BY sym|success|189656544|189514469|188896915||0|0|0|1
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|46|SELECT weighted_avg(bsize, bid) AS weightedBidPrice, weighted_avg(asize, ask) AS weightedOfferPrice FROM quote WHERE sym IN $1 GROUP BY sym|success|125402557|123798542|123510866||0|0|0|16
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|47||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|48||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|49||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|50||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|51||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|52||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|53||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|54||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|55||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|56|SELECT time, ex, sym, cond, size, price, stop, corr, seq, tradeId, source, tradeReportingFacility, participantTimestamp, tradeReportingFacilityTRFTimestamp, tradeThroughExemptIndicator FROM (SELECT *, MAX(size) OVER (PARTITION BY ex) AS max_size FROM trade) WHERE size = max_size|success|302823118|301474378|302887335||0|0|0|4
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|57|SELECT time, ex, sym, bid, bsize, ask, asize, cond, seq, nationalBBOIndicator, finraBBOIndicator, finraADFMPIDIndicator, corr, source, retailInterestIndicator, shortSaleRestrictionIndicator, LULDBBOIndicator, SIPGeneratedMessageIdentifier, nationalBBOLULDIndicator, participantTimestamp, FINRAADFTimestamp, FINRAADFMarketParticipantQuoteIndicator, securityStatusIndicator, tag FROM (SELECT *, 'maxbid' AS tag FROM ( SELECT *, MIN(time) OVER (PARTITION BY ex) AS min_time FROM (SELECT *, MAX(bid) OVER (PARTITION BY ex) AS max_bid FROM quote WHERE sym=$1) WHERE bid = max_bid) WHERE time = min_time UNION ALL SELECT *, 'minask' AS tag FROM ( SELECT *, MIN(time) OVER (PARTITION BY ex) AS min_time FROM (SELECT *, MIN(ask) OVER (PARTITION BY ex) AS min_ask FROM quote WHERE sym=$1) WHERE ask = min_ask) WHERE time = min_time ORDER BY tag, time)|success|9794211|9241956|8992088||0|0|0|3
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|58|SELECT time, ex, sym, bid, bsize, ask, asize, cond, seq, nationalBBOIndicator, finraBBOIndicator, finraADFMPIDIndicator, corr, source, retailInterestIndicator, shortSaleRestrictionIndicator, LULDBBOIndicator, SIPGeneratedMessageIdentifier, nationalBBOLULDIndicator, participantTimestamp, FINRAADFTimestamp, FINRAADFMarketParticipantQuoteIndicator, securityStatusIndicator, tag FROM (SELECT *, 'maxbid' AS tag FROM ( SELECT *, MIN(time) OVER (PARTITION BY ex) AS min_time FROM (SELECT *, MAX(bid) OVER (PARTITION BY ex) AS max_bid FROM quote WHERE sym=$1) WHERE bid = max_bid) WHERE time = min_time UNION ALL SELECT *, 'minask' AS tag FROM ( SELECT *, MIN(time) OVER (PARTITION BY ex) AS min_time FROM (SELECT *, MIN(ask) OVER (PARTITION BY ex) AS min_ask FROM quote WHERE sym=$1) WHERE ask = min_ask) WHERE time = min_time ORDER BY tag, time)|success|942051416|942363979|945961739||0|0|0|5
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|59|SELECT time, ex, sym, cond, size, price, stop, corr, seq, tradeId, source, tradeReportingFacility, participantTimestamp, tradeReportingFacilityTRFTimestamp, tradeThroughExemptIndicator FROM (SELECT *, MIN(size) OVER (PARTITION BY ex, sym) AS min_size FROM trade) WHERE size = min_size|success|1306497492|1308335401|1308743438||0|0|0|532480
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|60|SELECT time, ex, sym, cond, size, price, stop, corr, seq, tradeId, source, tradeReportingFacility, participantTimestamp, tradeReportingFacilityTRFTimestamp, tradeThroughExemptIndicator FROM (SELECT *, MIN(size) OVER (PARTITION BY ex, sym) AS min_size FROM trade) WHERE size = min_size|success|1311614349|1310990225|1307493768||0|0|0|532480
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|61|SELECT t2.sym, t2.seq AS seqDecr FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY sym ORDER BY time) AS rn FROM trade) AS t1 JOIN ( SELECT *, ROW_NUMBER() OVER (PARTITION BY sym ORDER BY time) AS rn FROM trade) AS t2 ON t1.sym = t2.sym AND t1.rn = t2.rn - 1 WHERE t2.seq - t1.seq < 0 ORDER BY t2.sym|success|929087391350|927617999022|927951177254||0|0|0|16
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|62|WITH tb AS (SELECT bucket, bound, ROW_NUMBER() OVER () AS rn FROM timeBuckets) SELECT ex, FIRST(bucket) AS timeBucket, COUNT(*) AS cnt, SUM(size) AS size FROM trade t ASOF JOIN tb ON t.time >= tb.bound GROUP BY ex, rn|success|327432933|327939909|327559704||0|0|0|4
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|63|SELECT sym, timebucketsstep(time), COUNT(*) AS cnt, SUM(size) FROM trade WHERE NOT corr=CAST(0 AS SMALLINT) GROUP BY sym, timebucketsstep(time)|success|7775880|7908020|7675628||0|0|0|104
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|64|SELECT sym, xbar('0D00:05', time), FIRST(price) AS o, MAX(price) AS h, MIN(price) AS l, LAST(price) AS c, SUM(size) AS s FROM trade WHERE sym IN $1 AND stop IS NOT NULL GROUP BY sym, xbar('0D00:05', time)|success|23491189|22804069|22224883||0|0|0|128
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|65|SELECT sym, xbar('0D00:05', time), FIRST(price) AS o, MAX(price) AS h, MIN(price) AS l, LAST(price) AS c, SUM(size) AS s FROM trade WHERE stop IS NOT NULL AND sym IN $1 GROUP BY sym, xbar('0D00:05', time)|success|19694366|19344887|18788276||0|0|0|1024
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|66|SELECT *, (CAST(bsize - asize as float)) / (bsize + asize) AS inbal FROM (SELECT xbar('0D00:01', time), first(asize), first(bsize) FROM quote WHERE sym = $1 GROUP BY xbar('0D00:01', time))|success|3341133|3282254|3231297||0|0|0|12
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|67|SELECT *, (CAST(bsize - asize as float)) / (bsize + asize) AS inbal FROM (SELECT xbar('0D00:01', time), first(asize), first(bsize) FROM quote WHERE sym = $1 GROUP BY xbar('0D00:01', time))|success|405968180|387270041|396695226||0|0|0|24
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|68|SELECT weighted_sum(asize, ask) AS wsumAsk, weighted_sum(bsize, bid) AS wsumBid, STDDEV(asize) AS sdevasksize, STDDEV(bid) AS sdevbid, CORR(ask, bid) AS corPrice, CORR(asize, bsize) AS corSize FROM quote WHERE sym IN $1 GROUP BY sym|success|247061187|249691916|249538634||0|0|0|3
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|69|SELECT weighted_sum(asize, ask) AS wsumAsk, weighted_sum(bsize, bid) AS wsumBid, STDDEV(asize) AS sdevasksize, STDDEV(bid) AS sdevbid, CORR(ask, bid) AS corPrice, CORR(asize, bsize) AS corSize FROM quote WHERE sym IN $1 GROUP BY sym|success|144347502|142584386|142618447||0|0|0|48
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|70|SELECT time, ex, sym, cond, size, price, stop, corr, seq, tradeId, source, tradeReportingFacility, participantTimestamp, tradeReportingFacilityTRFTimestamp, tradeThroughExemptIndicator FROM (SELECT *, MIN(price) OVER (PARTITION BY sym) AS min_price FROM trade) WHERE price = min_price|success|890130661|882455594|890795507||0|0|0|16640
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|71||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|72||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|73||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|74||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|75||emptyquery||||||||
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|76|SELECT MEDIAN(bsize + asize) AS medMidSize FROM quote WHERE sym=$1|success|1162468|873612|1884330||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|77|SELECT MEDIAN(bsize + asize) AS medMidSize FROM quote WHERE sym=$1|success|138382751|138137120|138083739||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|78|SELECT MEDIAN(size) AS medSize FROM trade GROUP BY ex|success|11446405124|11379668792|11394359163||0|0|0|0
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|79|SELECT * FROM (SELECT sym, time, price, size, stop, cond, ex from trade WHERE sym IN $1) AS t ASOF JOIN (SELECT sym AS quoteSym, time, bid, ask, bsize, asize, cond AS quotecond, ex AS quoteex from quote) AS q ON t.sym=q.quoteSym AND t.time>=q.time|success|62718573|61451826|59838877||0|0|0|30208
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|80|SELECT * FROM (SELECT sym, time, price, size, stop, cond, ex from trade WHERE sym IN $1) AS t ASOF JOIN (SELECT sym AS quoteSym, time, bid, ask, bsize, asize, cond AS quotecond, ex AS quoteex from quote) AS q ON t.sym=q.quoteSym AND t.time>=q.time|success|54675476|54911052|54388652||0|0|0|15104
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|81|SELECT * FROM (SELECT time, price, size, stop, cond, ex from trade WHERE sym = $1) AS t ASOF JOIN (SELECT time AS quotetime, bid, ask, bsize, asize, cond AS quotecond, ex AS quoteex from quote WHERE sym=$1) AS q ON t.time>=q.quotetime|success|3429638|3338330|3205829||0|0|0|13
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|82|SELECT * FROM (SELECT time, price, size, stop, cond, ex from trade WHERE sym = $1) AS t ASOF JOIN (SELECT time AS quotetime, bid, ask, bsize, asize, cond AS quotecond, ex AS quoteex from quote WHERE sym=$1) AS q ON t.time>=q.quotetime|success|132571446|132658738|132647712||0|0|0|104448
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|83|SELECT * FROM (SELECT sym, time, price, size, stop, cond, ex from trade WHERE size>500000) AS t ASOF JOIN (SELECT sym AS quoteSym, time, bid, ask, bsize, asize, cond AS quotecond, ex AS quoteex from quote) AS q ON t.sym=q.quoteSym AND t.ex=q.quoteex AND t.time>=q.time|success|5886799707|5943288536|5889222291||0|0|0|236
KDB-X SQL|memory|0_0_0|16|KDB-X|SQL||sym|84|SELECT * FROM (SELECT sym, time, price, size, stop, cond, ex from trade WHERE time BETWEEN '0D16:20' AND '0D16:30') AS t ASOF JOIN (SELECT sym AS quoteSym, time, bid, ask, bsize, asize, cond AS quotecond, ex AS quoteex from quote) AS q ON t.sym=q.quoteSym AND t.time>=q.time|success|27927124|24047697|22958579||0|0|0|7552
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|0|load a partition into memory|success|26914981321|||339573959|163307624|||
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|-1|transform|success|0|||0||||
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|-2|sort|success|453697741738|||317827581|0|||
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|-3|index|success|4567877798|||135952698|0|||
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|1|SELECT * FROM quote WHERE time<'0D8'|success|77214622|77861130|77090505||0|0|0|8126464
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|2|SELECT * FROM trade WHERE seq=CAST(0 AS INTEGER)|success|8353262|8019237|8200742||0|0|0|0
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|3|SELECT * FROM trade WHERE CAST(0 AS INTEGER) < seq AND 0e < price AND time BETWEEN '0D0' AND '1D0' AND size < 2147483647e|success|522182814|523533936|523138509||0|0|0|17039360
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|4|SELECT * FROM trade WHERE time BETWEEN '0D10:00:00' AND '0D10:00:10'|success|3353438|2524374|2445535||0|0|0|16640
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|5|SELECT * FROM quote WHERE sym = $1 AND time BETWEEN '0D08:30' AND '0D16:30'|success|1347616|1167735|1167624||0|0|0|124
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|6|SELECT * FROM quote WHERE sym = $1 AND time BETWEEN '0D08:30' AND '0D16:30'|success|1013441942|1012200407|1012713493||0|0|0|4063232
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|7|SELECT * FROM quote WHERE time BETWEEN '0D08:30' AND '0D08:35' AND sym IN $1|success|176637982|178162806|178141664||0|0|0|124
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|8|SELECT * FROM quote WHERE time BETWEEN '0D08:30' AND '0D08:35' AND sym IN $1|success|117177576|115750210|115351728||0|0|0|248
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|9|SELECT sym, time, price, size, stop, cond, ex FROM trade WHERE source = 'N'|success|127913219|128930285|128725005||0|0|0|1900544
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|10|SELECT time, (bid + ask) / 2 AS mid FROM quote WHERE sym = $1|success|1488980|1310830|1267946||0|0|0|64
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|11|SELECT time, (bid + ask) / 2 AS mid FROM quote WHERE sym = $1|success|190704547|190700480|190483864||0|0|0|1048576
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|12|SELECT time, (bid + ask) / 2 AS mid FROM (SELECT * FROM quote WHERE sym = $1)|success|1686108|1623322|1641991||0|0|0|64
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|13|SELECT time, (bid + ask) / 2 AS mid FROM (SELECT * FROM quote WHERE sym = $1)|success|195982071|196166991|196126259||0|0|0|1048576
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|14|SELECT time, (bid + ask) / 2 AS mid FROM quote WHERE sym = $1 ORDER BY mid DESC|success|1614159|1571575|1553357||0|0|0|64
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|15|SELECT time, (bid + ask) / 2 AS mid FROM quote WHERE sym = $1 ORDER BY mid DESC|success|943597778|944149381|934910350||0|0|0|1048576
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|16|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM quote WHERE sym = $1|success|1821201|1528450|1571204||0|0|0|120
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|17|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM quote WHERE sym = $1|success|400830069|400523977|400327539||0|0|0|1966080
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|18|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM quote WHERE sym IN $1 AND CAST(2000 AS INTEGER)<bsize+asize|success|202599550|201882367|203894587||0|0|0|61440
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|19|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM quote WHERE CAST(2000 AS INTEGER)<bsize+asize AND sym IN $1|success|121051099|120638206|119775252||0|0|0|3840
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|20|SELECT AVG((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM quote WHERE sym = $1|success|2272523|2107374|2048635||0|0|0|0
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|21|SELECT AVG((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM quote WHERE sym = $1|success|396579225|395888993|395581699||0|0|0|0
KDB-X SQL|memory|0_0_0|4|KDB-X|SQL||sym|22|SELECT xbar('0D00:10', time), AVG((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid, ex FROM quote WHERE sym = $1 GROUP BY xbar('0D00:10', time), ex|success|3294808|3182048|3200706||0|0|0|10
