solution|storagebackend|compparam|threadcount|runner|engine|format|indexon|idx|query|status|run1timeNS|run2timeNS|run3timeNS|run3memKB|run1ioKB|run2ioKB|run3ioKB|ressizeKB
chDB (Memory)|memory|nyi|16|Python|chdb|||14|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM {quote} WHERE sym = {infreqInstr} ORDER BY mid DESC, rowid ASC|success|585330809|572067218|585513896||0|0|0|56
chDB (Memory)|memory|nyi|16|Python|chdb|||15|SELECT time, toFloat32((bid + ask) / 2) AS mid FROM {quote} WHERE sym = {freqInstr} ORDER BY mid DESC, rowid ASC|success|1850104894|1845956980|1901175128||0|0|0|848064
chDB (Memory)|memory|nyi|16|Python|chdb|||16|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym = {infreqInstr} ORDER BY rowid|success|1062080038|1061258516|1081622556||0|0|0|136
chDB (Memory)|memory|nyi|16|Python|chdb|||17|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym = {freqInstr} ORDER BY rowid|success|2971739829|3073646835|3093324477||0|0|0|1946218
chDB (Memory)|memory|nyi|16|Python|chdb|||18|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym IN {fiftyInstrs} AND 2000<bsize+asize ORDER BY rowid|success|3220001388|3110608250|3240102541||0|0|0|34961
chDB (Memory)|memory|nyi|16|Python|chdb|||19|SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym IN {thousandInfreqInstrs} AND 2000<bsize+asize ORDER BY rowid|success|1830345207|1817013303|1839867049||0|0|0|3241
chDB (Memory)|memory|nyi|16|Python|chdb|||20|SELECT avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {infreqInstr}|success|543337284|532619594|531509684||0|0|0|0
chDB (Memory)|memory|nyi|16|Python|chdb|||21|SELECT avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {freqInstr}|success|772552805|735267020|705017347||0|0|0|0
chDB (Memory)|memory|nyi|16|Python|chdb|||22|SELECT toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, ex, avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {infreqInstr} GROUP BY minute, ex ORDER BY minute, ex|success|809533649|787709520|802944763||0|0|0|5
chDB (Memory)|memory|nyi|16|Python|chdb|||23|SELECT toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, ex, avg((bsize * bid + asize * ask) / (bsize + asize)) AS avgLiqWMid FROM {quote} WHERE sym = {freqInstr} GROUP BY minute, ex ORDER BY minute, ex|success|1178426323|1174439994|1180848347||0|0|0|23
chDB (Memory)|memory|nyi|16|Python|chdb|||24||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||25||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||26||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||27||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||28||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||29||emptyquery||||||||
chDB (Memory)|memory|nyi|16|Python|chdb|||30|SELECT toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, avg(ask - bid) AS avgSpread FROM {quote} WHERE sym = {infreqInstr} GROUP BY minute ORDER BY minute|success|447592919|459652950|446222657||0|0|0|1
chDB (Memory)|memory|nyi|16|Python|chdb|||31|SELECT toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, avg(ask - bid) AS avgSpread FROM {quote} WHERE sym = {freqInstr} GROUP BY minute ORDER BY minute|success|684454285|651359879|620883293||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||32|SELECT sym, toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, avg(ask - bid) AS avgSpread FROM {quote} WHERE sym IN {fiftyInstrs} GROUP BY sym, minute ORDER BY sym, minute|success|1015244960|966747907|1011381776||0|0|0|66
chDB (Memory)|memory|nyi|16|Python|chdb|||33|SELECT sym, toIntervalNanosecond(intDiv(toInt64(time), 600000000000) * 600000000000) AS minute, avg(ask - bid) AS avgSpread FROM {quote} WHERE sym IN {thousandInfreqInstrs} GROUP BY sym, minute ORDER BY sym, minute|success|1186434866|1164229109|1210026648||0|0|0|1331
chDB (Memory)|memory|nyi|16|Python|chdb|||34|SELECT avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread FROM {quote} WHERE sym={infreqInstr}|success|508982511|507863860|523302040||0|0|0|0
chDB (Memory)|memory|nyi|16|Python|chdb|||35|SELECT avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread FROM {quote} WHERE sym={freqInstr}|success|758472909|725394157|729309539||0|0|0|0
chDB (Memory)|memory|nyi|16|Python|chdb|||36|SELECT avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} WHERE time BETWEEN INTERVAL 510 MINUTE AND INTERVAL 515 MINUTE|success|856141343|886084323|888851037||0|0|0|1
chDB (Memory)|memory|nyi|16|Python|chdb|||37|SELECT coalesce(e.name, '') AS ex, avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym = {infreqInstr} GROUP BY e.name ORDER BY ex|success|673116045|645075463|655225546||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||38|SELECT coalesce(e.name, '') AS ex, avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym = {freqInstr} GROUP BY e.name ORDER BY ex|success|968946372|959526384|964008164||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||39|SELECT exname AS ex, avgWeighted(spread, toFloat64(sizes)) AS avgWeightedSpread, stddevPop(spread) AS devSpread, max(spread) AS maxSpread, min(spread) AS minSpread FROM (SELECT coalesce(e.name, '') AS exname, ask - bid AS spread, asize + bsize AS sizes FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym = {infreqInstr}) GROUP BY exname ORDER BY ex|success|639438998|651199196|644982443||0|0|0|1
chDB (Memory)|memory|nyi|16|Python|chdb|||40|SELECT exname AS ex, avgWeighted(spread, toFloat64(sizes)) AS avgWeightedSpread, stddevPop(spread) AS devSpread, max(spread) AS maxSpread, min(spread) AS minSpread FROM (SELECT coalesce(e.name, '') AS exname, ask - bid AS spread, asize + bsize AS sizes FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym = {freqInstr}) GROUP BY exname ORDER BY ex|success|986617460|1010228052|985371375||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||41|SELECT q.sym, coalesce(e.name, '') AS ex, avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym IN {fiftyInstrs} GROUP BY q.sym, e.name ORDER BY q.sym, ex|success|1299860844|1333596019|1405927471||0|0|0|79
chDB (Memory)|memory|nyi|16|Python|chdb|||42|SELECT q.sym, coalesce(e.name, '') AS ex, avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE q.sym IN {thousandInfreqInstrs} GROUP BY q.sym, e.name ORDER BY q.sym, ex|success|1393511131|1385926999|1431761755||0|0|0|1043
chDB (Memory)|memory|nyi|16|Python|chdb|||43|SELECT coalesce(e.name, '') AS ex, avgWeighted(ask - bid, toFloat64(asize + bsize)) AS avgWeightedSpread, stddevPop(ask - bid) AS devSpread, max(ask - bid) AS maxSpread, min(ask - bid) AS minSpread FROM {quote} q LEFT JOIN {exnames} e ON q.ex = e.ex WHERE shortSaleRestrictionIndicator = '0' GROUP BY e.name ORDER BY ex|success|1779747218|1781899142|1786180228||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||44|SELECT sym, ex FROM {trade} WHERE size>700000 GROUP BY sym, ex ORDER BY min(rowid)|success|20658576|20850556|20870657||0|0|0|8
chDB (Memory)|memory|nyi|16|Python|chdb|||45|SELECT sym, avgWeighted(bid, toFloat64(bsize)) AS weightedBidPrice, avgWeighted(ask, toFloat64(asize)) AS weightedOfferPrice FROM {quote} WHERE sym IN {fiftyInstrs} GROUP BY sym ORDER BY sym|success|795949733|760751896|740709141||0|0|0|2
chDB (Memory)|memory|nyi|16|Python|chdb|||46|SELECT sym, avgWeighted(bid, toFloat64(bsize)) AS weightedBidPrice, avgWeighted(ask, toFloat64(asize)) AS weightedOfferPrice FROM {quote} WHERE sym IN {thousandInfreqInstrs} GROUP BY sym ORDER BY sym|success|746733242|714082388|699600223||0|0|0|34
chDB (Memory)|memory|nyi|16|Python|chdb|||47|SELECT time, avg(price) OVER (ORDER BY time ROWS BETWEEN 19 PRECEDING AND CURRENT ROW) AS price FROM {trade} WHERE sym = {infreqInstr} ORDER BY rowid|success|32547399|31081091|28737245||0|0|0|3
chDB (Memory)|memory|nyi|16|Python|chdb|||48|SELECT time, avg(price) OVER (ORDER BY time ROWS BETWEEN 19 PRECEDING AND CURRENT ROW) AS price FROM {trade} WHERE sym = {freqInstr} ORDER BY rowid|success|94219708|84008233|95141984||0|0|0|21866
chDB (Memory)|memory|nyi|16|Python|chdb|||49|SELECT sym, time, avg((bsize * bid + asize * ask) / (bsize + asize)) OVER w AS movingLiqWMid, avg(asize + bsize) OVER w AS movingsize FROM {quote} WHERE sym IN {fiftyInstrs} WINDOW w AS (PARTITION BY sym ORDER BY rowid ROWS BETWEEN 4 PRECEDING AND CURRENT ROW) ORDER BY sym, rowid|success|16255117486|16119638923|16118642766||0|0|0|237126
chDB (Memory)|memory|nyi|16|Python|chdb|||50|SELECT sym, time, avg((bsize * bid + asize * ask) / (bsize + asize)) OVER w AS movingLiqWMid, avg(asize + bsize) OVER w AS movingsize FROM {quote} WHERE sym IN {thousandInfreqInstrs} WINDOW w AS (PARTITION BY sym ORDER BY rowid ROWS BETWEEN 4 PRECEDING AND CURRENT ROW) ORDER BY sym, rowid|success|14119399769|14564636314|13882873240||0|0|0|43087
chDB (Memory)|memory|nyi|16|Python|chdb|||51|SELECT time, sum(size) OVER (ORDER BY time ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS size FROM {trade} WHERE sym = {infreqInstr} ORDER BY rowid|success|74318908|126927830|116491115||0|0|0|3
chDB (Memory)|memory|nyi|16|Python|chdb|||52|SELECT time, sum(size) OVER (ORDER BY time ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS size FROM {trade} WHERE sym = {freqInstr} ORDER BY rowid|success|111022002|121962770|99374635||0|0|0|21855
chDB (Memory)|memory|nyi|16|Python|chdb|||53|SELECT time, sum(size) OVER (ORDER BY time ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS size FROM {trade} WHERE ex = 'L' ORDER BY rowid|success|123300123|60516802|64133563||0|0|0|213
chDB (Memory)|memory|nyi|16|Python|chdb|||54|SELECT sym, time, price, size, sum(price * size) OVER w / sum(size) OVER w AS movingvwap FROM {trade} WHERE time BETWEEN INTERVAL 480 MINUTE AND INTERVAL 495 MINUTE WINDOW w AS (PARTITION BY sym ORDER BY rowid ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) ORDER BY rowid|success|254004134|226302916|215280324||0|0|0|10150
chDB (Memory)|memory|nyi|16|Python|chdb|||55|SELECT time, sum(size) OVER (ORDER BY rowid ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS size FROM {trade} WHERE ex = 'T' ORDER BY rowid|success|371086302|372255281|361180089||0|0|0|222001
chDB (Memory)|memory|nyi|16|Python|chdb|||56|SELECT * EXCEPT (max_size, rowid) FROM (SELECT *, max(size) OVER (PARTITION BY ex) AS max_size FROM {trade}) WHERE size = max_size ORDER BY rowid|success|5460439205|6051882369|10017933476||0|0|0|108
chDB (Memory)|memory|nyi|16|Python|chdb|||57|WITH b AS (SELECT *, max(bid) OVER (PARTITION BY ex) AS max_bid, min(ask) OVER (PARTITION BY ex) AS min_ask FROM {quote} WHERE sym={infreqInstr}) SELECT * EXCEPT (rowid) FROM (SELECT * EXCEPT (max_bid, min_ask, min_time), 'maxbid' AS tag FROM (SELECT *, min(time) OVER (PARTITION BY ex) AS min_time FROM b WHERE bid = max_bid) WHERE time = min_time UNION ALL SELECT * EXCEPT (max_bid, min_ask, min_time), 'minask' AS tag FROM (SELECT *, min(time) OVER (PARTITION BY ex) AS min_time FROM b WHERE ask = min_ask) WHERE time = min_time) ORDER BY tag, rowid|success|7067859666|5851493178|5895360107||0|0|0|32
chDB (Memory)|memory|nyi|16|Python|chdb|||58|WITH b AS (SELECT *, max(bid) OVER (PARTITION BY ex) AS max_bid, min(ask) OVER (PARTITION BY ex) AS min_ask FROM {quote} WHERE sym={freqInstr}) SELECT * EXCEPT (rowid) FROM (SELECT * EXCEPT (max_bid, min_ask, min_time), 'maxbid' AS tag FROM (SELECT *, min(time) OVER (PARTITION BY ex) AS min_time FROM b WHERE bid = max_bid) WHERE time = min_time UNION ALL SELECT * EXCEPT (max_bid, min_ask, min_time), 'minask' AS tag FROM (SELECT *, min(time) OVER (PARTITION BY ex) AS min_time FROM b WHERE ask = min_ask) WHERE time = min_time) ORDER BY tag, rowid|success|250039026086|248027227069|243645458975||0|0|0|35
chDB (Memory)|memory|nyi|16|Python|chdb|||59|SELECT * EXCEPT (min_size, rowid) FROM (SELECT *, min(size) OVER (PARTITION BY ex, sym) AS min_size FROM {trade}) WHERE size = min_size ORDER BY rowid|success|842006381965|832354113207|819065311788||0|0|0|443353
chDB (Memory)|memory|nyi|16|Python|chdb|||60|SELECT * EXCEPT (min_size, rowid) FROM (SELECT *, min(size) OVER (PARTITION BY ex, sym) AS min_size FROM {trade}) WHERE size = min_size ORDER BY sym, rowid|success|791847163105|811138174759|808684653495||0|0|0|414920
chDB (Memory)|memory|nyi|16|Python|chdb|||61|SELECT sym, seq AS seqDecr FROM (SELECT sym, seq, seq - lagInFrame(seq) OVER (PARTITION BY sym ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING) AS seq_delta FROM {trade}) WHERE seq_delta < 0 ORDER BY sym, seqDecr|success|64128493123|63550952919|62327883406||0|0|0|63
chDB (Memory)|memory|nyi|16|Python|chdb|||62|SELECT ex, any(bucket) AS timeBucket, count(*) AS cnt, sum(size) AS size FROM (SELECT *, 1 AS jk FROM {trade}) t ASOF JOIN (SELECT *, 1 AS jk FROM {timeBuckets}) tb ON t.jk = tb.jk AND t.time >= tb.bound GROUP BY ex, tb.rowid ORDER BY ex, tb.rowid|success|490025224|352361337|357071202||0|0|0|28
chDB (Memory)|memory|nyi|16|Python|chdb|||63|SELECT sym, bucket AS timeBucket, count(*) AS cnt, sum(size) AS size FROM (SELECT *, 1 AS jk FROM {trade}) t ASOF JOIN (SELECT *, 1 AS jk FROM {timeBuckets}) tb ON t.jk = tb.jk AND t.time >= tb.bound WHERE corr != 0 GROUP BY sym, timeBucket ORDER BY sym, timeBucket|success|67724438|65967550|47745252||0|0|0|81
chDB (Memory)|memory|nyi|16|Python|chdb|||64|SELECT sym, toIntervalNanosecond(intDiv(toInt64(time), 300000000000) * 300000000000) AS minute, argMin(price, rowid) AS o, max(price) AS h, min(price) AS l, argMax(price, rowid) AS c, sum(size) AS s FROM {trade} WHERE sym IN {fiftyInstrs} AND stop != '' GROUP BY sym, minute ORDER BY sym, minute|success|144368310|134173988|133881966||0|0|0|97
chDB (Memory)|memory|nyi|16|Python|chdb|||65|SELECT sym, toIntervalNanosecond(intDiv(toInt64(time), 300000000000) * 300000000000) AS minute, argMin(price, rowid) AS o, max(price) AS h, min(price) AS l, argMax(price, rowid) AS c, sum(size) AS s FROM {trade} WHERE sym IN {thousandInfreqInstrs} AND stop != '' GROUP BY sym, minute ORDER BY sym, minute|success|178619047|123432858|149265169||0|0|0|673
chDB (Memory)|memory|nyi|16|Python|chdb|||66|SELECT *, (bsize - asize) / (bsize + asize) AS inbal FROM (SELECT toIntervalNanosecond(intDiv(toInt64(time), 60000000000) * 60000000000) AS minute, argMin(asize, rowid) AS asize, argMin(bsize, rowid) AS bsize FROM {quote} WHERE sym = {infreqInstr} GROUP BY minute) ORDER BY minute|success|481384622|486093456|466833708||0|0|0|13
chDB (Memory)|memory|nyi|16|Python|chdb|||67|SELECT *, (bsize - asize) / (bsize + asize) AS inbal FROM (SELECT toIntervalNanosecond(intDiv(toInt64(time), 60000000000) * 60000000000) AS minute, argMin(asize, rowid) AS asize, argMin(bsize, rowid) AS bsize FROM {quote} WHERE sym = {freqInstr} GROUP BY minute) ORDER BY minute|success|694623044|704389829|715374588||0|0|0|27
chDB (Memory)|memory|nyi|16|Python|chdb|||68|SELECT sym, sum(asize * ask) AS wsumAsk, sum(bid * bsize) AS wsumBid, stddevSamp(asize) AS sdevasksize, stddevSamp(toFloat64(bid)) AS sdevbid, corr(toFloat64(ask), toFloat64(bid)) AS corPrice, corr(asize, bsize) AS corSize FROM {quote} WHERE sym IN {fiftyInstrs} GROUP BY sym ORDER BY sym|success|830724958|811652814|822867200||0|0|0|5
chDB (Memory)|memory|nyi|16|Python|chdb|||69|SELECT sym, sum(asize * ask) AS wsumAsk, sum(bid * bsize) AS wsumBid, stddevSamp(asize) AS sdevasksize, stddevSamp(toFloat64(bid)) AS sdevbid, corr(toFloat64(ask), toFloat64(bid)) AS corPrice, corr(asize, bsize) AS corSize FROM {quote} WHERE sym IN {thousandInfreqInstrs} GROUP BY sym ORDER BY sym|success|860940089|839638543|835061658||0|0|0|69
chDB (Memory)|memory|nyi|16|Python|chdb|||70|SELECT * EXCEPT (min_price, rowid) FROM (SELECT *, min(price) OVER (PARTITION BY sym) AS min_price FROM {trade}) WHERE price = min_price ORDER BY rowid|success|333978392193|333884468319|337119781040||0|0|0|10025
chDB (Memory)|memory|nyi|16|Python|chdb|||71|WITH src AS (SELECT * FROM {trade} WHERE sym = {infreqInstr}), changes AS (SELECT *, if(row_number() OVER w = 1, 1, price != lagInFrame(price) OVER w) AS price_changed FROM src WINDOW w AS (ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING)), runs AS (SELECT *, sum(price_changed) OVER (ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS pricegroup FROM changes) SELECT pricegroup, argMin(price, rowid) AS price, min(time) AS FirstTime, max(time) AS LastTime, count(*) AS cnt, sum(size) AS size FROM runs GROUP BY pricegroup ORDER BY pricegroup|success|37241281|35941785|85294830||0|0|0|5
chDB (Memory)|memory|nyi|16|Python|chdb|||72|WITH src AS (SELECT * FROM {trade} WHERE sym = {freqInstr}), changes AS (SELECT *, if(row_number() OVER w = 1, 1, price != lagInFrame(price) OVER w) AS price_changed FROM src WINDOW w AS (ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING)), runs AS (SELECT *, sum(price_changed) OVER (ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS pricegroup FROM changes) SELECT pricegroup, argMin(price, rowid) AS price, min(time) AS FirstTime, max(time) AS LastTime, count(*) AS cnt, sum(size) AS size FROM runs GROUP BY pricegroup ORDER BY pricegroup|success|260372488|240814249|202354595||0|0|0|26656
chDB (Memory)|memory|nyi|16|Python|chdb|||73|WITH src AS (SELECT * FROM {trade} WHERE sym IN {fiftyInstrs}), changes AS (SELECT *, if(row_number() OVER w = 1, 1, price != lagInFrame(price) OVER w) AS price_changed FROM src WINDOW w AS (PARTITION BY sym ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING)), runs AS (SELECT *, sum(price_changed) OVER (PARTITION BY sym ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS pricegroup FROM changes) SELECT sym, pricegroup, any(price) AS price, min(time) AS FirstTime, max(time) AS LastTime, count(*) AS cnt, sum(size) AS size FROM runs GROUP BY sym, pricegroup ORDER BY sym, pricegroup|success|1032216063|1005189636|1043158618||0|0|0|9608
chDB (Memory)|memory|nyi|16|Python|chdb|||74|WITH src AS (SELECT * FROM {trade} WHERE sym IN {thousandInfreqInstrs}), changes AS (SELECT *, if(row_number() OVER w = 1, 1, price != lagInFrame(price) OVER w) AS price_changed FROM src WINDOW w AS (PARTITION BY sym ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING)), runs AS (SELECT *, sum(price_changed) OVER (PARTITION BY sym ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS pricegroup FROM changes) SELECT sym, pricegroup, any(price) AS price, min(time) AS FirstTime, max(time) AS LastTime, count(*) AS cnt, sum(size) AS size FROM runs GROUP BY sym, pricegroup ORDER BY sym, pricegroup|success|1249452523|1202572079|1147308232||0|0|0|4137
chDB (Memory)|memory|nyi|16|Python|chdb|||75|WITH src AS (SELECT * FROM {trade} WHERE ex IN ('L', 'M')), changes AS (SELECT *, if(row_number() OVER w = 1, 1, price != lagInFrame(price) OVER w) AS price_changed FROM src WINDOW w AS (PARTITION BY sym ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND UNBOUNDED FOLLOWING)), runs AS (SELECT *, sum(price_changed) OVER (PARTITION BY sym ORDER BY time, rowid ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS pricegroup FROM changes) SELECT sym, pricegroup, any(price) AS price, min(time) AS FirstTime, max(time) AS LastTime, count(*) AS cnt, sum(size) AS size FROM runs GROUP BY sym, pricegroup ORDER BY sym, pricegroup|success|1068777616|1009234905|1063280098||0|0|0|3584
chDB (Memory)|memory|nyi|16|Python|chdb|||76|SELECT quantileExactInclusive(0.5)(bsize + asize) AS medMidSize FROM {quote} WHERE sym={infreqInstr}|success|363169517|355181491|352408587||0|0|0|0
chDB (Memory)|memory|nyi|16|Python|chdb|||77|SELECT quantileExactInclusive(0.5)(bsize + asize) AS medMidSize FROM {quote} WHERE sym={freqInstr}|success|771360924|769317984|729680527||0|0|0|0
chDB (Memory)|memory|nyi|16|Python|chdb|||78|SELECT ex, quantileExactInclusive(0.5)(size) AS medSize FROM {trade} GROUP BY ex ORDER BY ex|success|351863782|363180453|333443224||0|0|0|14
chDB (Memory)|memory|nyi|16|Python|chdb|||79|SELECT t.sym, t.time, t.price, t.size, t.stop, t.cond, t.ex, q.bid, q.ask, q.bsize, q.asize, q.cond AS quotecond, q.ex AS quoteex FROM (SELECT sym, time, price, size, stop, cond, ex, rowid FROM {trade} WHERE sym IN {fiftyInstrs}) t ASOF LEFT JOIN (SELECT sym, time, bid, ask, bsize, asize, cond, ex FROM {quote} WHERE sym IN {fiftyInstrs} QUALIFY row_number() OVER (PARTITION BY sym, time ORDER BY rowid DESC) = 1) q USING (sym, time) ORDER BY t.rowid|success|63923596799|61096831636|61905578971||0|0|0|18841
